sku,qty,price,special_price,group_price:Qartapanner 5,group_price:Qartapanner 10,group_price:Qartapanner 15,group_price:Qartapanner 20,group_price:Qartapanner 25,group_price:Qartapanner 30
100115,0,1600,1600,1550,1450,1450,1450,,
3474636507115,0,4500,4500,4300,4050,4050,4050,,
3474636507092,0,4500,4500,4300,4050,4050,4050,,
100118,0,1450,1450,1400,1350,1350,1350,,
3474630326996,0,4500,4500,4300,4050,4050,4050,,
3474636507108,0,4500,4500,4300,4050,4050,4050,,
3474630669901,0,4500,4500,4300,4050,4050,4050,,
100122,21,900,900,900,850,850,850,,
100123,70,900,900,900,850,850,850,,
100124,0,3500,3500,3350,3150,3150,3150,,
100129,0,3000,3000,2850,2700,2700,2700,,
100131,0,2900,2900,2800,2650,2650,2650,,
100132,0,1800,1800,1750,1650,1650,1650,,
100133,0,1800,1800,1750,1650,1650,1650,,
100152,0,1700,1700,1650,1550,1550,1550,,
100155,0,2400,2400,2300,2200,2200,2200,,
100156,0,1950,1950,1900,1800,1800,1800,,
100157,0,2250,2250,2150,2050,2050,2050,,
100163,0,2200,2200,2100,2000,2000,2000,,
100173,0,1950,1950,1900,1800,1800,1800,,
100179,0,3500,3500,3350,3150,3150,3150,,
100182,0,2100,2100,2000,1900,1900,1900,,
100183,0,3000,3000,2850,2700,2700,2700,,
100186,0,1950,1950,1900,1800,1800,1800,,
100188,0,1800,1800,1750,1650,1650,1650,,
100195,0,2200,2200,2100,2000,2000,2000,,
100181,0,2400,2400,2300,2200,2200,2200,,
100198,0,1600,1600,1550,1450,1450,1450,,
8005610298924,3,70300,56250,56250,56250,56250,56250,,
6930446021335,0,1000,1000,950,900,900,900,,
8691190328238,0,1000,1000,950,900,900,900,,
6296569012064,0,1000,1000,950,900,900,900,,
8691190328269,0,1000,1000,950,900,900,900,,
6296569012163,0,1000,1000,950,900,900,900,,
6930446021243,0,1000,1000,950,900,900,900,,
8691190328252,0,1000,1000,950,900,900,900,,
6296569012170,0,1000,1000,950,900,900,900,,
8691190420659,0,1900,1900,1850,1750,1750,1750,,
8691190420550,0,1900,1900,1850,1750,1750,1750,,
8691190420574,0,1900,1900,1850,1750,1750,1750,,
8691190108069,0,1900,1900,1850,1750,1750,1750,,
8691190109035,0,1200,1200,1150,1100,1100,1100,,
8691190109042,0,1200,1200,1150,1100,1100,1100,,
6296569023510,0,,,,,,,,
8691190445065,0,1150,1150,1100,1050,1050,1050,,
8691190445010,0,1150,1150,1100,1050,1050,1050,,
8691190709808,0,1850,1850,1800,1700,1700,1700,,
8691190709822,0,1850,1850,1800,1700,1700,1700,,
6296569024203,0,2700,2700,2600,2450,2450,2450,,
6296569024258,0,2700,2700,2600,2450,2450,2450,,
8691190115067,0,1500,1500,1450,1350,1350,1350,,
8691190110086,0,3100,3100,2950,2800,2800,2800,,
8691190110031,0,3100,3100,2950,2800,2800,2800,,
8691190110062,0,3100,3100,2950,2800,2800,2800,,
8691190261351,0,,,,,,,,
6930446201515,0,,,,,,,,
8691190261078,0,,,,,,,,
6296569002591,0,,,,,,,,
8691190261030,0,,,,,,,,
6930446201447,0,850,850,850,800,800,800,,
6296569002683,0,850,850,850,800,800,800,,
6296569002584,0,,,,,,,,
6930446200631,0,1000,1000,950,900,900,900,,
6930446200693,0,1000,1000,950,900,900,900,,
6930446201034,0,1000,1000,950,900,900,900,,
8691190891268,0,1000,950,950,900,900,900,,
8691190890537,0,1000,950,950,900,900,900,,
8691190890759,0,1000,1000,950,900,900,900,,
8691190890889,0,1000,1000,950,900,900,900,,
8691190891152,0,1000,1000,950,900,900,900,,
8691190890773,0,1000,1000,950,900,900,900,,
8691190891039,0,1000,1000,950,900,900,900,,
8691190891183,0,1000,1000,950,900,900,900,,
8691190891114,0,1000,1000,950,900,900,900,,
8691190891220,0,1000,1000,950,900,900,900,,
8691190890735,0,1000,1000,950,900,900,900,,
8691190890551,0,1000,1000,950,900,900,900,,
8691190890766,0,1000,1000,950,900,900,900,,
5055443661702,0,4800,4800,4600,4350,4350,4350,,
3351500002726,1,10900,8750,8750,8750,8750,8750,,
3614272653078,1,19500,15600,15600,15600,15600,15600,,
3351500957705,4,23800,19050,19050,19050,19050,19050,,
3351500016808,1,25600,20500,20500,20500,20500,20500,,
3351500013586,2,20500,16400,16400,16400,16400,16400,,
3614273069533,6,47900,38350,38350,38350,38350,38350,,
3351500012954,3,23800,19050,19050,19050,19050,19050,,
3351500012961,6,31500,25200,25200,25200,25200,25200,,
8011607333356,14,7800,6250,6250,6250,6250,6250,,
768614149392,3,77300,69600,69600,69600,65750,61850,,
768614092209,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4680007214004,1,1550,1500,1500,1400,1400,1400,,
4680007214028,1,1550,1500,1500,1400,1400,1400,,
4680007214059,0,1550,1550,1500,1400,1400,1400,,
3616301293460,8,40500,28350,28350,28350,28350,28350,,
3616301293453,10,58800,41200,41200,41200,41200,41200,,
3386460119344,10,44200,39800,39800,39800,37600,35400,,
3386460120555,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460114707,13,41600,33300,33300,33300,33300,33300,,
3386460117166,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460113595,23,42250,33800,33800,33800,33800,33800,,
730852160774,5,35750,32200,32200,32200,30400,28600,,
730852160811,1,35750,32200,32200,32200,30400,28600,,
730852160859,0,35750,35750,34000,32200,30400,28600,,
730852160873,1,35750,32200,32200,32200,30400,28600,,
3598380361615,0,18700,18700,17800,16850,15900,15000,,
730852051485,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052239,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052253,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052260,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052536,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052703,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052734,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052741,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852057012,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8058045420347,6,59500,53550,53550,53550,50600,47600,,
58001,0,0,01,0,01,0,01,0,01,0,01,0,01,,
783320409592,1,89050,44550,44550,44550,44550,44550,,
3600531038274,8,3100,2200,2200,2200,2200,2200,,
3600542326810,12,2500,2000,2000,2000,2000,2000,,
4680038357107,0,7100,7100,6750,6400,6400,6400,,
4680038357275,1,6950,6650,6650,6300,6300,6300,,
783320402548,0,47000,47000,44650,42300,39950,37600,,
783320402913,0,36000,28800,28800,28800,28800,28800,,
8691190703554,0,550,550,550,500,500,500,,
3714051,0,550,550,550,500,500,500,,
8691190703073,0,550,550,550,500,500,500,,
3714042,0,550,550,550,500,500,500,,
8691190703301,0,550,550,550,500,500,500,,
3714068,0,550,550,550,500,500,500,,
8691190703530,0,550,550,550,500,500,500,,
8691190703028,0,550,550,550,500,500,500,,
8691190703066,0,550,550,550,500,500,500,,
3714041,0,550,550,550,500,500,500,,
3714060,0,550,550,550,500,500,500,,
3714058,0,550,550,550,500,500,500,,
3714021,0,550,550,550,500,500,500,,
8691190703257,0,550,550,550,500,500,500,,
3714062,0,550,550,550,500,500,500,,
3713908,0,,,,,,,,
37139121,0,,,,,,,,
37139113,0,,,,,,,,
3713902,0,,,,,,,,
3713911,0,,,,,,,,
3713913,0,,,,,,,,
3713904,0,,,,,,,,
3713970,0,,,,,,,,
37139213,0,1350,1350,1300,1250,1250,1250,,
8691190083021,0,950,950,950,900,900,900,,
8691190083106,0,950,950,950,900,900,900,,
8691190083175,0,950,950,950,900,900,900,,
8691190083335,0,950,950,950,900,900,900,,
8691190083014,0,950,950,950,900,900,900,,
8691190083120,0,950,950,950,900,900,900,,
8691190172121,0,950,950,950,900,900,900,,
8691190172053,0,950,950,950,900,900,900,,
8691190172046,0,950,950,950,900,900,900,,
8691190172138,0,950,950,950,900,900,900,,
8691190172077,0,950,950,950,900,900,900,,
3713757,0,550,550,550,500,500,500,,
3713730,0,550,550,550,500,500,500,,
3713754,0,550,550,550,500,500,500,,
3713756,0,550,550,550,500,500,500,,
3713716,0,550,550,550,500,500,500,,
37137110,0,550,550,550,500,500,500,,
3713726,0,550,550,550,500,500,500,,
37137108,0,550,550,550,500,500,500,,
37137106,0,550,550,550,500,500,500,,
3713744,0,550,550,550,500,500,500,,
3713764,0,550,550,550,500,500,500,,
3713770,0,550,550,550,500,500,500,,
3713741,0,550,550,550,500,500,500,,
3713734,0,550,550,550,500,500,500,,
37138335,0,,,,,,,,
37138339,0,,,,,,,,
37138323,0,,,,,,,,
100199,0,1450,1450,1400,1350,1350,1350,,
100202,0,2900,2900,2800,2650,2650,2650,,
5902082536826,0,3200,3200,3050,2900,2900,2900,,
5902082536857,0,3650,3650,3500,3300,3300,3300,,
100206,0,1400,1400,1350,1300,1300,1300,,
017854100855,0,2500,2500,2400,2250,2150,2000,,
017854101043,0,2500,2500,2400,2250,2150,2000,,
017854100329,0,2500,2500,2400,2250,2150,2000,,
017854100459,0,2500,2500,2400,2250,2150,2000,,
017854100206,7,3800,3050,3050,3050,3050,3050,,
017854100220,17,2500,2000,2000,2000,2000,2000,,
730852112698,1,33800,16900,16900,16900,16900,16900,,
730852157149,4,22800,18250,18250,18250,18250,18250,,
730852157286,3,22800,18250,18250,18250,18250,18250,,
8690604013449*,0,450,450,450,450,450,450,,
8690604114429,0,450,450,450,450,450,450,,
8690604011117,0,450,450,450,450,450,450,,
8690604020300,0,450,450,450,450,450,450,,
8690604012398,0,450,450,450,450,450,450,,
8690604020034,0,450,450,450,450,450,450,,
4045787238655,0,7600,7600,7250,6850,6850,6850,,
4045787240405,0,5800,5800,5550,5250,5250,5250,,
4045787219937,0,5800,5800,5550,5250,5250,5250,,
4045787219999,0,5800,5800,5550,5250,5250,5250,,
4045915026604,0,8500,8500,8100,7650,7650,7650,,
3052503030203,0,1800,1800,1750,1650,1650,1650,,
3052503030210,0,1800,1800,1750,1650,1650,1650,,
8691190466121,0,1300,1300,1250,1200,1200,1200,,
8691190466107,0,1300,1300,1250,1200,1200,1200,,
8691190466169,0,1300,1300,1250,1200,1200,1200,,
8691190466091,0,1300,1300,1250,1200,1200,1200,,
8691190466220,0,1300,1300,1250,1200,1200,1200,,
8691190466022,0,1300,1300,1250,1200,1200,1200,,
8691190466190,0,1300,1300,1250,1200,1200,1200,,
8691190168094,0,650,650,650,600,600,600,,
8691190068677,0,950,950,950,900,900,900,,
8691190069292,0,1300,1300,1250,1200,1200,1200,,
8691190198589,0,950,950,950,900,900,900,,
8691190198848,0,950,950,950,900,900,900,,
8691190066673,0,1050,1050,1000,950,950,950,,
8691190198329,0,850,850,850,800,800,800,,
8691190198831,0,1050,1050,1000,950,950,950,,
3714047,0,550,550,550,500,500,500,,
37138334,0,,,,,,,,
37138228,0,,,,,,,,
37138258,0,,,,,,,,
37138264,0,290,290,300,300,300,300,,
37138317,0,,,,,,,,
3386460115919,17,22750,15950,15950,15950,15950,15950,,
8054382992554,0,7800,7800,7450,7050,6650,6250,,
8054382993643,1,7800,3900,3900,3900,3900,3900,,
8054382993858,2,7800,3900,3900,3900,3900,3900,,
8052469793483,12,14500,11600,11600,11600,11600,11600,,
8057014298536,0,6500,6500,6200,5850,5550,5200,,
8057014298390,16,10800,8650,8650,8650,8650,8650,,
8057014298451,14,9900,7950,7950,7950,7950,7950,,
8054382997429,0,14600,14600,13900,13150,12450,11700,,
8054382997511,0,13500,13500,12850,12150,11500,10800,,
8057014299298,0,4500,2250,2250,2250,2250,2250,,
8054382992929,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382997498,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8057014297911,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382994992,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8056364379193,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4627090993492,2,2000,1900,1900,1800,1800,1800,,
1205613850014,0,2550,2550,2450,2300,2300,2300,,
5907609394507,0,,,,,,,,
5901761904413,0,1650,1650,1600,1500,1500,1500,,
4716112252058,0,1450,1450,1400,1350,1350,1350,,
8691190067137,0,1750,1750,1700,1600,1600,1600,,
8691190071059,0,2600,2600,2500,2350,2350,2350,,
8691190071028,0,2600,2600,2500,2350,2350,2350,,
3386460118866,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460118149,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8691190873974,0,550,550,550,500,500,500,,
9832134,0,,,,,,,,
9832136,0,,,,,,,,
9832140,0,,,,,,,,
9832145,0,,,,,,,,
9832147,0,,,,,,,,
9832154,0,,,,,,,,
9832163,0,,,,,,,,
9832167,0,,,,,,,,
9832180,0,,,,,,,,
9832187,0,300,300,300,300,300,300,,
9832189,0,,,,,,,,
9832196,0,,,,,,,,
9832198,0,,,,,,,,
9832203,0,,,,,,,,
9832205,0,,,,,,,,
9832212,0,,,,,,,,
9832272,0,,,,,,,,
9832802,0,,,,,,,,
9832804,0,300,300,300,300,300,300,,
9832813,0,,,,,,,,
9832815,0,,,,,,,,
9832818,0,,,,,,,,
9832820,0,,,,,,,,
9832825,0,,,,,,,,
9832828,0,,,,,,,,
9832830,0,,,,,,,,
9832839,0,,,,,,,,
983302,0,290,290,300,300,300,300,,
983307,0,,,,,,,,
983312,0,,,,,,,,
983314,0,,,,,,,,
983317,0,,,,,,,,
4051564005013,0,1900,1900,1850,1750,1750,1750,,
4051564006089,0,2700,2700,2600,2450,2450,2450,,
6251004253730,0,9900,9900,9450,8950,8450,7950,,
6251004246527,0,5500,5500,5250,4950,4700,4400,,
4051564001824,0,1900,1900,1850,1750,1750,1750,,
096200200258,0,3900,3900,3750,3550,3550,3550,,
8691190391072,0,700,700,700,650,650,650,,
8691190391126,0,700,700,700,650,650,650,,
8691190391140,0,700,700,700,650,650,650,,
8691190391195,0,700,700,700,650,650,650,,
8691190142018,0,700,700,700,650,650,650,,
8691190142087,0,700,700,700,650,650,650,,
8691190142124,0,700,700,700,650,650,650,,
8691190142148,0,700,700,700,650,650,650,,
8691190142216,0,700,700,700,650,650,650,,
8691190142230,0,700,700,700,650,650,650,,
13025896321,0,,,,,,,,
1404,0,260,260,250,250,250,250,,
3713710,0,550,550,550,500,500,500,,
3713728,0,550,550,550,500,500,500,,
37137132,0,550,550,550,500,500,500,,
3713724,0,550,550,550,500,500,500,,
3713731,0,550,550,550,500,500,500,,
3713750,0,550,550,550,500,500,500,,
37138225,0,290,290,300,300,300,300,,
37138357,0,290,290,300,300,300,300,,
37139105,0,,,,,,,,
3714081,0,550,550,550,500,500,500,,
3714090,0,550,550,550,500,500,500,,
3714073,0,550,550,550,500,500,500,,
5900717580510*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717591219*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
47470,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717566439*,0,,,,,,,,
5900717566453*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717564022*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717562066*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717563056*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717565494*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
47497,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8011607237746,0,2000,2000,2000,2000,2000,2000,,
8011607274840,25,4900,3450,3450,3450,3450,3450,,
8011607275021,5,4900,3450,3450,3450,3450,3450,,
37138203,0,,,,,,,,
37138308,0,,,,,,,,
37138363,0,,,,,,,,
37138355,0,290,290,300,300,300,300,,
3145891595147,0,17400,17400,16550,15700,14800,13950,,
3145891595222,0,17400,17400,16550,15700,14800,13950,,
3145891430004,0,38200,38200,36300,34400,32500,30600,,
44526,0,10300,10300,10300,10300,10300,10300,,
44529,0,12350,12350,12350,12350,12350,12350,,
44536,0,19500,19500,19500,19500,19500,19500,,
44543,0,17500,17500,17500,17500,17500,17500,,
44545,0,18400,18400,18400,18400,18400,18400,,
3600542259057,0,1500,1500,1450,1350,1350,1350,,
3600541933620,0,1250,1250,1200,1150,1150,1150,,
3760251870636,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614272449763,6,26900,18850,18850,18850,18850,18850,,
3614272826533,8,50000,35000,35000,35000,35000,35000,,
3614272688339,7,48900,39150,39150,39150,39150,39150,,
3614272824997,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614272826595,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271755148,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614272387829,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614272079663,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271944252,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614272549548,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460115926,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382992585,0,7800,7800,7450,7050,6650,6250,,
8057014298413,10,10800,8650,8650,8650,8650,8650,,
8054382997450,0,14600,14600,13900,13150,12450,11700,,
8054382997481,0,14300,14300,13600,12900,12200,11450,,
8057014299311,0,4500,4500,4300,4050,3850,3600,,
8057014299335,0,14500,14500,13800,13050,12350,11600,,
8054382997542,9,4500,3600,3600,3600,3600,3600,,
8054382992905,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382997467,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8050262409600,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5902101504553,0,800,800,800,750,750,750,,
5902101504522,0,800,800,800,750,750,750,,
1205613590019,0,2550,2550,2450,2300,2300,2300,,
8691190067144,0,1750,1750,1700,1600,1600,1600,,
8691190067595,0,1750,1750,1700,1600,1600,1600,,
8691190067892,0,800,800,800,750,750,750,,
8691190071042,0,2600,2600,2500,2350,2350,2350,,
8691190071011,0,2600,2600,2500,2350,2350,2350,,
8691190066246,0,3000,3000,2850,2700,2700,2700,,
8691190452018,0,1000,1000,950,900,900,900,,
8691190452049,0,1350,1350,1300,1250,1250,1250,,
8691190329105,0,1000,1000,950,900,900,900,,
8691190329143,0,1000,1000,950,900,900,900,,
6930446022110,0,1000,1000,950,900,900,900,,
8691190328207,0,1000,1000,950,900,900,900,,
6930446021298,0,1000,1000,950,900,900,900,,
6296569012071,0,1000,1000,950,900,900,900,,
6296569012187,0,1000,1000,950,900,900,900,,
8691190328061,0,1000,1000,950,900,900,900,,
8691190328016,0,1000,1000,950,900,900,900,,
8691190420611,0,1900,1900,1850,1750,1750,1750,,
8691190420642,0,1900,1900,1850,1750,1750,1750,,
8691190420628,0,1900,1900,1850,1750,1750,1750,,
8691190420635,0,1900,1900,1850,1750,1750,1750,,
8691190109028,0,1200,1200,1150,1100,1100,1100,,
6296569023442,0,1500,1500,1450,1350,1350,1350,,
6296569023435,0,1500,1500,1450,1350,1350,1350,,
8691190445041,0,1150,1150,1100,1050,1050,1050,,
8691190445072,0,1150,1150,1100,1050,1050,1050,,
8691190709778,0,,,,,,,,
8691190709815,0,1850,1850,1800,1700,1700,1700,,
6296569024210,0,2700,2700,2600,2450,2450,2450,,
8691190115050,0,1500,1500,1450,1350,1350,1350,,
8691190115074,0,1500,1500,1450,1350,1350,1350,,
8691190110048,0,3100,3100,2950,2800,2800,2800,,
8691190110079,0,3100,3100,2950,2800,2800,2800,,
783320411281,0,26000,13000,13000,13000,13000,13000,,
783320409578,0,44750,22400,22400,22400,22400,22400,,
783320409585,2,63600,31800,31800,31800,31800,31800,,
58009,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3346131900015,0,50000,25000,25000,25000,25000,25000,,
4690214694575,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4690214684040,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3600531516758,6,9550,6700,6700,6700,6700,6700,,
3600531548797,2,6500,3250,3250,3250,3250,3250,,
58027,0,11200,11200,10650,10100,10100,10100,,
4680007213953,3,1750,1700,1700,1600,1600,1600,,
4680038357541,0,7100,7100,6750,6400,6400,6400,,
4680038357282,0,7100,7100,6750,6400,6400,6400,,
783320403194,0,34500,34500,32800,31050,29350,27600,,
3714043,0,550,550,550,500,500,500,,
3714050,0,550,550,550,500,500,500,,
8691190703127,0,550,550,550,500,500,500,,
3714045,0,550,550,550,500,500,500,,
3714016,0,550,550,550,500,500,500,,
3714023,0,550,550,550,500,500,500,,
8691190703042,0,550,550,550,500,500,500,,
8691190703363,0,550,550,550,500,500,500,,
8691190703189,0,550,550,550,500,500,500,,
8691190703660,0,550,550,550,500,500,500,,
3714005,0,550,550,550,500,500,500,,
8691190703547,0,550,550,550,500,500,500,,
3714024,0,550,550,550,500,500,500,,
3714049,0,550,550,550,500,500,500,,
8691190703226,0,550,550,550,500,500,500,,
8691190703264,0,550,550,550,500,500,500,,
8691190703097,0,550,550,550,500,500,500,,
3714028,0,550,550,550,500,500,500,,
3713903,0,,,,,,,,
37139231,0,,,,,,,,
37139217,0,,,,,,,,
3713914,0,,,,,,,,
37139114,0,,,,,,,,
37139255,0,1350,1350,1300,1250,1250,1250,,
3713981,0,,,,,,,,
3713927,0,,,,,,,,
8691190083045,0,950,950,950,900,900,900,,
8691190083199,0,950,950,950,900,900,900,,
8691190083342,0,950,950,950,900,900,900,,
8691190083137,0,950,950,950,900,900,900,,
8691190083304,0,950,950,950,900,900,900,,
8691190172251,0,950,950,950,900,900,900,,
8691190172244,0,950,950,950,900,900,900,,
8691190172145,0,950,950,950,900,900,900,,
8691190172091,0,950,950,950,900,900,900,,
8691190172213,0,950,950,950,900,900,900,,
8691190172282,0,950,950,950,900,900,900,,
8691190172305,0,950,950,950,900,900,900,,
3713767,0,550,550,550,500,500,500,,
3713777,0,550,550,550,500,500,500,,
37137114,0,550,550,550,500,500,500,,
3713763,0,550,550,550,500,500,500,,
3713747,0,550,550,550,500,500,500,,
3713772,0,550,550,550,500,500,500,,
37137101,0,550,550,550,500,500,500,,
37137112,0,550,550,550,500,500,500,,
3713759,0,550,550,550,500,500,500,,
3713762,0,550,550,550,500,500,500,,
37137117,0,550,550,550,500,500,500,,
37137103,0,550,550,550,500,500,500,,
3713765,0,550,550,550,500,500,500,,
37137116,0,550,550,550,500,500,500,,
8691190560768,0,550,550,550,500,500,500,,
37137102,0,550,550,550,500,500,500,,
37138267,0,,,,,,,,
37138360,0,290,290,300,300,300,300,,
37138266,0,,,,,,,,
37138226,0,,,,,,,,
37138337,0,,,,,,,,
37138286,0,,,,,,,,
37138241,0,,,,,,,,
37138257,0,,,,,,,,
8691190071103,0,2600,2600,2500,2350,2350,2350,,
8691190071097,0,2600,2600,2500,2350,2350,2350,,
6296569012354,0,1350,1350,1300,1250,1250,1250,,
8691190452087,0,1350,1350,1300,1250,1250,1250,,
8691190452056,0,1350,1350,1300,1250,1250,1250,,
8691190329082,0,1000,1000,950,900,900,900,,
8691190329099,0,1000,1000,950,900,900,900,,
8691190329013,0,1050,1050,1000,950,950,950,,
8691190328320,0,1000,1000,950,900,900,900,,
8691190328214,0,1000,1000,950,900,900,900,,
8691190328276,0,1000,1000,950,900,900,900,,
6930446021342,0,1000,1000,950,900,900,900,,
8691190328221,0,1000,1000,950,900,900,900,,
6930446021311,0,1000,1000,950,900,900,900,,
8691190328092,0,1000,1000,950,900,900,900,,
6930446021151,0,1000,1000,950,900,900,900,,
6926569012279,0,1000,1000,950,900,900,900,,
8691190420567,0,1900,1900,1850,1750,1750,1750,,
8691190420512,0,1900,1900,1850,1750,1750,1750,,
8691190420536,0,1900,1900,1850,1750,1750,1750,,
8691190108014,0,1900,1900,1850,1750,1750,1750,,
8691190108045,0,1900,1900,1850,1750,1750,1750,,
6296569023459,0,,,,,,,,
6296569023527,0,,,,,,,,
6296569023473,0,1500,1500,1450,1350,1350,1350,,
6296569023411,0,1500,1500,1450,1350,1350,1350,,
6296569014525,0,1400,1400,1350,1300,1300,1300,,
8691190070229,0,2100,2100,2000,1900,1900,1900,,
8691190070212,0,2100,2000,2000,1900,1900,1900,,
8691190709785,0,1850,1850,1800,1700,1700,1700,,
8691190709747,0,,,,,,,,
8691190115043,0,1500,1500,1450,1350,1350,1350,,
8691190115036,0,1500,1500,1450,1350,1350,1350,,
8691190115012,0,1500,1500,1450,1350,1350,1350,,
8691190115081,0,1500,1450,1450,1350,1350,1350,,
8691190261269,0,,,,,,,,
6296569002799,0,,,,,,,,
6930446201683,0,,,,,,,,
6296569002409,0,,,,,,,,
8691190261016,0,850,850,850,800,800,800,,
6296569002775,0,850,850,850,800,800,800,,
6930446201362,0,,,,,,,,
6296569002751,0,,,,,,,,
6930446201324,0,,,,,,,,
6930446201393,0,,,,,,,,
6930446201423,0,,,,,,,,
6930446200785,0,1000,1000,950,900,900,900,,
6296569003826,0,1000,1000,950,900,900,900,,
8691190891213,0,1000,1000,950,900,900,900,,
8691190890995,0,1000,950,950,900,900,900,,
8691190890711,0,1000,1000,950,900,900,900,,
8691190891022,0,1000,1000,950,900,900,900,,
8691190890544,0,1000,1000,950,900,900,900,,
8691190891053,0,1000,1000,950,900,900,900,,
8691190890742,0,1000,1000,950,900,900,900,,
8691190890643,0,1000,1000,950,900,900,900,,
8691190890926,0,1000,1000,950,900,900,900,,
8691190891329,0,1000,1000,950,900,900,900,,
8691190890841,0,1000,1000,950,900,900,900,,
8691190891312,0,1000,1000,950,900,900,900,,
8691190890605,0,1000,1000,950,900,900,900,,
8691190890506,0,1000,1000,950,900,900,900,,
5055443629634,0,5800,5800,5550,5250,5250,5250,,
